master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12
8e9767b4-b135-11e9-9757-000d3a38a36f,165,7,1280.42,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
8ea0c3f8-d634-11e9-93bc-000d3a38a36f,129,10,1462.52,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
8ed59a90-51f6-11ea-a243-000d3a38a36f,80,8,601.89,4,5,3,453,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
8ed799d0-5ba1-11ea-a035-000d3a38a36f,44,10,748.31,5,5,4,554,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
8ee34bc0-ad39-11e9-a2fc-000d3a38a36f,49,27,3839.45,5,5,5,555,champions,"[ERKEK, KADIN]"
8eecb554-a828-11e9-a2fc-000d3a38a36f,77,9,1356.06,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
8f0dc820-d67c-11e9-93bc-000d3a38a36f,119,11,1087.32,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
8f364236-a6ad-11e9-a2fc-000d3a38a36f,110,60,5739.76,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
8f3a83e2-3b84-11eb-a48e-000d3a38a36f,139,5,692.63,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
8f7f03a8-5329-11ea-acd3-000d3a38a36f,163,5,661.18,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
8fad00e2-abf3-11e9-a2fc-000d3a38a36f,124,6,792.74,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
8fb2e86e-a936-11e9-a2fc-000d3a38a36f,67,13,1339.56,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
8fb74378-aa4e-11e9-a2fc-000d3a38a36f,165,9,876.15,3,5,4,354,loyal_customers,"[AKTIFCOCUK, KADIN]"
8fd4e1be-b0a5-11e9-9757-000d3a38a36f,133,12,2285.05,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN]"
8fd88976-6708-11ea-9d38-000d3a38a36f,121,7,4859.39,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
8fe6ab0e-1ce0-11ea-a490-000d3a38a36f,47,5,474.01,5,4,3,543,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
8ff632e0-a166-11e9-a2fc-000d3a38a36f,138,6,1856.65,3,4,5,345,loyal_customers,"[ERKEK, COCUK, KADIN]"
90230d46-a8a1-11e9-a2fc-000d3a38a36f,91,24,4375.43,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
903425e6-9855-11ea-9d91-000d3a38a36f,84,5,888.51,4,4,4,444,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
90376054-a8c2-11e9-a2fc-000d3a38a36f,35,10,1183.08,5,5,5,555,champions,[KADIN]
9096eefe-5b3f-11ea-b1fb-000d3a38a36f,89,11,1408.6,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
90b3dda4-3d74-11ea-9e19-000d3a38a36f,163,5,441.93,3,4,2,342,loyal_customers,"[ERKEK, KADIN]"
90b42a28-541e-11ea-b1db-000d3a38a36f,36,5,1084.75,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
90befc98-925a-11eb-b584-000d3a38a36f,63,6,2587.97,5,4,5,545,champions,"[ERKEK, KADIN]"
90c2cd30-fc9e-11e9-a5e8-000d3a38a36f,98,7,1273.75,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
90c95876-24ee-11ea-bf27-000d3a38a36f,81,10,1868.54,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN]"
90cc1138-601c-11ea-8dd8-000d3a38a36f,83,8,1963.12,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
90e2d8b4-a271-11e9-a2fc-000d3a38a36f,113,8,908.58,4,5,4,454,loyal_customers,"[KADIN, AKTIFSPOR]"
90fe9264-390e-11ea-85d6-000d3a38a36f,134,7,827.89,3,5,4,354,loyal_customers,"[KADIN, AKTIFSPOR]"
91181c76-b0a5-11e9-9757-000d3a38a36f,165,5,819.95,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
9175d790-fa78-11e9-b138-000d3a38a36f,67,8,1728.6,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
91902386-5b42-11ea-a051-000d3a38a36f,132,7,684.66,3,5,4,354,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
91d8159a-4f1e-11ea-99ba-000d3a38a36f,155,6,448.43,3,4,2,342,loyal_customers,"[KADIN, AKTIFSPOR]"
91fe7508-9fad-11e9-a2fc-000d3a38a36f,142,6,699.22,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
921a09e6-afaf-11e9-bd15-000d3a38a36f,74,8,1450.46,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
9223c5ae-aad6-11e9-a2fc-000d3a38a36f,132,17,2815.9,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
92531d48-ad49-11e9-a2fc-000d3a38a36f,37,17,1934.99,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
92579b54-9f96-11e9-a2fc-000d3a38a36f,35,29,3482.1,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
927b7822-9b25-11ea-a27a-000d3a38a36f,117,17,4020.6,3,5,5,355,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
9284e40e-afdc-11ea-b736-000d3a38a36f,105,9,1955.73,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
9293482a-1ad9-11ea-98d5-000d3a38a36f,171,6,677.41,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
92a7498a-9d23-11e9-9897-000d3a38a36f,40,22,2391,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
92b2af9e-f99f-11ea-9564-000d3a38a36f,169,10,1025.95,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
92eb100e-a541-11e9-a2fc-000d3a38a36f,95,13,1396.54,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
92ed15f6-b127-11e9-9757-000d3a38a36f,77,9,1698.58,4,5,5,455,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
92efa57a-a7fc-11e9-a2fc-000d3a38a36f,42,6,613.9,5,4,3,543,champions,"[ERKEK, KADIN]"
932eabce-a7b8-11e9-a2fc-000d3a38a36f,34,12,1100.4,5,5,5,555,champions,"[COCUK, KADIN]"
93451152-ac5e-11e9-a2fc-000d3a38a36f,35,7,591.86,5,5,3,553,champions,[KADIN]
9355b9e4-3ed5-11ea-b794-000d3a38a36f,113,7,1348.3,4,5,5,455,loyal_customers,"[COCUK, KADIN]"
9378a8e6-ab23-11e9-a2fc-000d3a38a36f,32,12,1882.34,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9380d988-c6b3-11ea-9d14-000d3a38a36f,56,5,511.93,5,4,3,543,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
938e5e20-a51f-11e9-a2fc-000d3a38a36f,140,12,1395.95,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
93a2e284-f80b-11e9-b138-000d3a38a36f,110,5,602.78,4,4,3,443,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
93a7f03c-2c5c-11ea-b752-000d3a38a36f,170,7,912.87,3,5,4,354,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
9430dc66-49d1-11ea-8a4f-000d3a38a36f,58,7,710.38,5,5,4,554,champions,[KADIN]
946e3514-ac53-11e9-a2fc-000d3a38a36f,141,8,598.91,3,5,3,353,loyal_customers,"[COCUK, KADIN]"
947cbd34-41c0-11ea-96d9-000d3a38a36f,58,9,647.41,5,5,3,553,champions,"[KADIN, AKTIFSPOR]"
94a2a064-b122-11e9-9757-000d3a38a36f,54,7,1071.38,5,5,5,555,champions,[KADIN]
94bb2e9a-9d09-11e9-9897-000d3a38a36f,51,12,1578.67,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
94be37e0-aa72-11e9-a2fc-000d3a38a36f,126,13,1270.39,3,5,5,355,loyal_customers,[KADIN]
94c25510-a779-11e9-a2fc-000d3a38a36f,156,20,3105.78,3,5,5,355,loyal_customers,"[COCUK, KADIN]"
94eb5554-1e26-11ea-8bf2-000d3a38a36f,49,6,608.68,5,4,3,543,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
9505f616-a572-11e9-a2fc-000d3a38a36f,108,5,421.19,4,4,2,442,loyal_customers,"[COCUK, KADIN]"
95114b54-b05a-11e9-9757-000d3a38a36f,130,5,794.77,3,4,4,344,loyal_customers,[KADIN]
952fa426-dee2-11e9-957d-000d3a38a36f,128,8,1129.65,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9558f9be-2c05-11ea-91ab-000d3a38a36f,34,8,953.58,5,5,4,554,champions,"[COCUK, KADIN, AKTIFSPOR]"
955c6c6c-30a0-11ea-a6ce-000d3a38a36f,143,5,939.65,3,4,4,344,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
95706470-1e38-11eb-8d74-000d3a38a36f,166,5,1604.25,3,4,5,345,loyal_customers,[KADIN]
9571d160-b0e9-11e9-9757-000d3a38a36f,39,6,1113.85,5,4,5,545,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
95912ffa-2b28-11eb-b280-000d3a38a36f,93,7,780.12,4,5,4,454,loyal_customers,"[ERKEK, KADIN]"
95939e06-ab2d-11e9-a2fc-000d3a38a36f,156,9,1254.86,3,5,5,355,loyal_customers,"[ERKEK, KADIN]"
95a0ee0e-625b-11ea-9861-000d3a38a36f,118,6,434.9,3,4,2,342,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
95a55bd6-b19a-11ea-b736-000d3a38a36f,110,7,917.88,4,5,4,454,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
95ca76bc-b170-11e9-89fa-000d3a38a36f,43,5,750.66,5,4,4,544,champions,"[ERKEK, KADIN]"
95caecb8-a34d-11e9-a2fc-000d3a38a36f,41,9,1409.92,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
95d2a276-ac50-11e9-a2fc-000d3a38a36f,53,20,3337.52,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
960099b2-a375-11e9-a2fc-000d3a38a36f,162,7,933.53,3,5,4,354,loyal_customers,[KADIN]
966acf5e-ac75-11e9-a2fc-000d3a38a36f,70,23,2671.06,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9676e250-2086-11ea-87bf-000d3a38a36f,45,6,1383.77,5,4,5,545,champions,[KADIN]
96780b08-b015-11e9-9757-000d3a38a36f,77,6,1115.87,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
96884dea-ac66-11e9-a2fc-000d3a38a36f,103,5,1046.96,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
96afd2dc-e7af-11e9-8bb8-000d3a38a36f,80,5,1018.87,4,4,4,444,loyal_customers,"[ERKEK, COCUK, KADIN]"
96ce80f4-4814-11ea-b6c0-000d3a38a36f,38,10,1067.88,5,5,5,555,champions,"[COCUK, KADIN]"
97040b12-49bc-11ea-8a4f-000d3a38a36f,62,13,2974.88,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
976d9066-ac4e-11e9-a2fc-000d3a38a36f,73,9,913.84,4,5,4,454,loyal_customers,[KADIN]
9775e1ae-acf7-11e9-a2fc-000d3a38a36f,44,11,1240.63,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
977e3356-b015-11e9-9757-000d3a38a36f,53,9,1141.5,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
9794463c-2081-11ea-87bf-000d3a38a36f,136,5,482.13,3,4,3,343,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
97eadce4-ae31-11e9-a2fc-000d3a38a36f,39,5,576.93,5,4,3,543,champions,[KADIN]
9802b72a-b0fb-11e9-9757-000d3a38a36f,138,9,1094.32,3,5,5,355,loyal_customers,"[ERKEK, KADIN]"
981959e0-4592-11ea-acaf-000d3a38a36f,129,10,615.17,3,5,3,353,loyal_customers,"[ERKEK, COCUK, KADIN]"
98727c8c-ad08-11e9-a2fc-000d3a38a36f,131,9,716.88,3,5,4,354,loyal_customers,"[AKTIFCOCUK, KADIN]"
98af63b8-d706-11e9-93bc-000d3a38a36f,87,7,827.67,4,5,4,454,loyal_customers,"[KADIN, AKTIFSPOR]"
98d715e0-ac66-11e9-a2fc-000d3a38a36f,34,14,1408.73,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
991d60ae-63a4-11ea-a6dc-000d3a38a36f,84,5,874.68,4,4,4,444,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
99548de0-a6ad-11e9-a2fc-000d3a38a36f,107,13,1078.43,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
99639da4-ade6-11e9-a2fc-000d3a38a36f,112,6,643.72,4,4,3,443,loyal_customers,"[ERKEK, KADIN]"
997a98d4-290a-11ea-b87a-000d3a38a36f,172,5,747.79,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
999a40fc-fd0e-11ea-a657-000d3a38a36f,139,5,365.95,3,4,2,342,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
99a3994e-b09e-11e9-9757-000d3a38a36f,38,6,621.94,5,4,3,543,champions,"[ERKEK, KADIN, AKTIFSPOR]"
99eeea00-a916-11e9-a2fc-000d3a38a36f,107,5,266.56,4,4,1,441,loyal_customers,"[COCUK, KADIN]"
99f0fe08-4d99-11ea-9655-000d3a38a36f,63,5,888.97,5,4,4,544,champions,[KADIN]
9a0a8ff6-dfb8-11ea-9c1f-000d3a38a36f,54,5,1054.68,5,4,5,545,champions,"[COCUK, KADIN, AKTIFSPOR]"
9a7737e8-b01e-11e9-9757-000d3a38a36f,81,5,991.26,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
9a8c3898-a143-11ea-afff-000d3a38a36f,110,8,996.37,4,5,4,454,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
9a9a156a-7f1c-11ea-80af-000d3a38a36f,52,6,655.94,5,4,3,543,champions,"[ERKEK, COCUK, KADIN]"
9aa893ca-1f99-11ea-87bf-000d3a38a36f,155,10,949.61,3,5,4,354,loyal_customers,"[COCUK, KADIN]"
9ae7854c-a994-11e9-a2fc-000d3a38a36f,70,33,2911.08,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
9b0bfa24-a8ec-11e9-a2fc-000d3a38a36f,35,5,1063.72,5,4,5,545,champions,[KADIN]
9b156e42-adf1-11e9-a2fc-000d3a38a36f,56,9,1620.43,5,5,5,555,champions,"[COCUK, KADIN]"
9b24334e-4344-11ea-8b43-000d3a38a36f,32,12,2198.71,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
9b25a6fa-13d5-11ea-a001-000d3a38a36f,88,7,1223.03,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9b3b26f8-a3fd-11e9-a2fc-000d3a38a36f,43,5,682.27,5,4,4,544,champions,"[AKTIFCOCUK, COCUK, KADIN]"
9b461474-a168-11e9-a2fc-000d3a38a36f,69,5,1210.15,4,4,5,445,loyal_customers,"[ERKEK, KADIN]"
9bae735c-9ddf-11e9-9897-000d3a38a36f,109,28,2773.68,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9bc062fa-9de0-11e9-9897-000d3a38a36f,33,37,4529.41,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
9c0e0a46-fe52-11e9-a5e8-000d3a38a36f,54,11,3623.15,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9c290696-ae2c-11e9-a2fc-000d3a38a36f,60,9,1393.05,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
9c40b1c2-b021-11ea-b736-000d3a38a36f,153,9,1170.35,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9c41f95e-a43a-11e9-a2fc-000d3a38a36f,32,18,2964.29,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
9c4e7cae-fd7e-11e9-a5e8-000d3a38a36f,44,14,2886.23,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
9c5ec1b8-d646-11e9-93bc-000d3a38a36f,89,8,799.9,4,5,4,454,loyal_customers,"[ERKEK, KADIN]"
9c6d3064-deb0-11e9-957d-000d3a38a36f,120,6,646.84,3,4,3,343,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
9c8b8160-a8d0-11e9-a2fc-000d3a38a36f,128,6,540.93,3,4,3,343,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
9cab9c5c-9eb2-11e9-9897-000d3a38a36f,57,12,1904.19,5,5,5,555,champions,[KADIN]
9cbd2550-b16b-11e9-89fa-000d3a38a36f,162,7,1258.23,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
9cc3b07e-2bf9-11ea-91ab-000d3a38a36f,115,6,478.79,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
9cf8e3fa-affa-11e9-9757-000d3a38a36f,46,9,1138.87,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9d05cd10-9828-11ea-9d91-000d3a38a36f,71,5,879.43,4,4,4,444,loyal_customers,[KADIN]
9d0a5f0e-d6ba-11e9-93bc-000d3a38a36f,132,6,1468.79,3,4,5,345,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
9d12ef30-1ba6-11ea-ac4f-000d3a38a36f,111,9,1779.38,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
9d1485d4-b09e-11e9-9757-000d3a38a36f,136,11,1107.06,3,5,5,355,loyal_customers,[KADIN]
9d362dca-52f5-11ea-9ade-000d3a38a36f,56,9,636.89,5,5,3,553,champions,"[KADIN, AKTIFSPOR]"
9d76715c-ab41-11e9-a2fc-000d3a38a36f,121,16,2386,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
9dcfc116-21d5-11ea-9618-000d3a38a36f,59,5,737.35,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
9deb44d6-a7e1-11e9-a2fc-000d3a38a36f,94,29,3556.49,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9e12957c-297d-11ea-b87a-000d3a38a36f,110,7,1133.9,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
9e3b315e-1865-11ea-9213-000d3a38a36f,50,6,957.12,5,4,4,544,champions,"[ERKEK, KADIN, AKTIFSPOR]"
9e4c40ca-b1a4-11e9-89fa-000d3a38a36f,50,6,719.4,5,4,4,544,champions,"[AKTIFCOCUK, KADIN]"
9e6c32ca-a3a5-11e9-a2fc-000d3a38a36f,126,15,2650.07,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
9e8df7ec-d619-11e9-93bc-000d3a38a36f,135,7,424.4,3,5,2,352,loyal_customers,"[KADIN, AKTIFSPOR]"
9ec6631c-a111-11e9-a2fc-000d3a38a36f,71,8,1267.44,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
9ef05014-b133-11e9-9757-000d3a38a36f,55,26,2276,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
9f01db8a-a5b3-11e9-a2fc-000d3a38a36f,70,5,1003.49,4,4,4,444,loyal_customers,[KADIN]
9f0272c0-1863-11ea-9213-000d3a38a36f,34,6,534.69,5,4,3,543,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
9f2f6fa2-a354-11e9-a2fc-000d3a38a36f,36,14,2283.04,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
9f458e2e-a37a-11e9-a2fc-000d3a38a36f,143,5,980.9,3,4,4,344,loyal_customers,"[COCUK, KADIN]"
9f4be782-07bb-11eb-8ffc-000d3a38a36f,63,7,1447.23,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
9f4ecaac-ac3f-11e9-a2fc-000d3a38a36f,114,5,676.64,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
9f65fcfa-a72f-11e9-a2fc-000d3a38a36f,94,11,2261.31,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
9f7256b2-707e-11ea-8369-000d3a38a36f,102,6,754.03,4,4,4,444,loyal_customers,"[ERKEK, COCUK, KADIN]"
9f99711a-1fb7-11ea-87bf-000d3a38a36f,47,9,1132.9,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
9fa1f3e4-fd70-11e9-a5e8-000d3a38a36f,38,26,3118.92,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
9fa36baa-ff1b-11e9-a5e8-000d3a38a36f,51,14,2767.12,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN]"
9fb063ac-ac1c-11e9-a2fc-000d3a38a36f,42,10,1385.74,5,5,5,555,champions,"[ERKEK, KADIN]"
9fba8692-9f20-11e9-9897-000d3a38a36f,47,6,420.93,5,4,2,542,champions,[KADIN]
9fe52b22-ad35-11e9-a2fc-000d3a38a36f,84,10,1374.62,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a035db04-9ee3-11e9-9897-000d3a38a36f,142,6,671.02,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
a04dd5b8-ac9b-11e9-a2fc-000d3a38a36f,50,10,1028.26,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
a0722ff2-9ecc-11ea-80cd-000d3a38a36f,44,6,790.1,5,4,4,544,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
a091f16a-a43c-11e9-a2fc-000d3a38a36f,165,5,773.2,3,4,4,344,loyal_customers,[KADIN]
a09549bc-ab5f-11e9-a2fc-000d3a38a36f,111,13,1296.35,4,5,5,455,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
a0ae6810-1960-11ea-b6a2-000d3a38a36f,94,18,1895.61,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
a0bc13aa-d641-11e9-93bc-000d3a38a36f,175,5,1257.39,3,4,5,345,loyal_customers,"[ERKEK, KADIN]"
a0f73062-ab0c-11e9-a2fc-000d3a38a36f,143,12,1639.24,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
a1156d54-5b3b-11ea-85f7-000d3a38a36f,122,7,954.68,3,5,4,354,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
a1182d9e-a751-11e9-a2fc-000d3a38a36f,100,12,2324.76,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
a141ef8e-ac7f-11e9-a2fc-000d3a38a36f,56,6,1254.87,5,4,5,545,champions,[KADIN]
a15599ae-b3b7-11ea-8745-000d3a38a36f,35,9,2316.38,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a1672a2a-b070-11e9-9757-000d3a38a36f,64,6,1998.56,4,4,5,445,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a185cdd6-9d42-11e9-9897-000d3a38a36f,101,15,1267.73,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
a18e045e-acc6-11e9-a2fc-000d3a38a36f,44,28,5125.91,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
a19ae308-1f90-11ea-87bf-000d3a38a36f,133,10,1045.51,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a1acff92-9b2e-11ea-a27a-000d3a38a36f,59,10,1588.25,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
a1d30df0-644b-11ea-a6dc-000d3a38a36f,43,6,830.54,5,4,4,544,champions,[KADIN]
a1f47852-aa90-11e9-a2fc-000d3a38a36f,62,30,7403.35,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
a21a60ee-a9d7-11e9-a2fc-000d3a38a36f,142,5,729.95,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
a23fd6ec-b1db-11e9-89fa-000d3a38a36f,146,7,482.65,3,5,3,353,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a25170ce-a915-11e9-a2fc-000d3a38a36f,52,6,784.43,5,4,4,544,champions,"[ERKEK, KADIN]"
a258260a-663c-11ea-82da-000d3a38a36f,57,6,626.73,5,4,3,543,champions,"[ERKEK, KADIN]"
a25a9b0e-3cc7-11ea-b550-000d3a38a36f,76,5,549.59,4,4,3,443,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a26a6da0-aa45-11e9-a2fc-000d3a38a36f,43,15,1865.91,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
a2814aa6-1bb6-11ea-ac4f-000d3a38a36f,170,6,1209.92,3,4,5,345,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
a29eb20e-af59-11e9-a2fc-000d3a38a36f,167,13,2712.33,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
a2a2386c-508e-11ea-99ba-000d3a38a36f,105,5,927.84,4,4,4,444,loyal_customers,[KADIN]
a2a3d026-aa00-11e9-a2fc-000d3a38a36f,38,9,1167.29,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
a2b05df8-addb-11e9-a2fc-000d3a38a36f,163,5,625.91,3,4,3,343,loyal_customers,"[ERKEK, KADIN]"
a2d2b184-4f46-11ea-99ba-000d3a38a36f,71,10,1568.84,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
a30b93f8-a4fd-11e9-a2fc-000d3a38a36f,175,6,716.93,3,4,4,344,loyal_customers,[KADIN]
a30bcc4e-ae74-11e9-a2fc-000d3a38a36f,140,6,676.41,3,4,4,344,loyal_customers,[KADIN]
a311d9aa-a496-11e9-a2fc-000d3a38a36f,32,7,1143.29,5,5,5,555,champions,[KADIN]
